"recipe_id","recipe_name","recipe_desc","views","recommand","scrap","cooking_serving","level","cooking_time"
6353,북어찜,북어는 기본적으로 말린 명태이기 때문에 먼저 불려 주는 것이 좋고요. 꼬들꼬들하게 씹히는 맛과 매콤한 양념맛으로 먹는 것이 바로 북어찜이죠. ,43564,5,196,2,3,60
6354,단호박참치전,부드러운 미니 단호박에 참치를 더해 색다른 전을 부쳐보았어요. 단호박이랑 참치가? 하실 수도 있으시겠지만 둘이 꽤 잘 어울려요.,3531,7,100,2,1,60
6355,닭가슴살인삼롤튀김,튀기는 동안 인삼 향이 솔솔~ 넘좋드라구요 사진 촬칼뒤~ 얼른 한입 베어 물었더니 닭가슴살에 담백함과 인삼향이 솔솔~ 튀임의 고소함이 어우러져 넘 맛있다요  아이들 영양 간식으로도 굿~^^ 술 안주로도 굿이겠쥬~^^ 기호에 따라 소스에 콕~ 찍어 냠~ 냠~~   ☆☆☆  인삼은 그 효능이 탁월해 4천∼5천년 전부터 동양에서 약으로 쓰여 왔다.  장기복용하면 부작용을 일으키는 다른 약들과 달리 독이 없기 때문에 많이 먹어도 해가 거의 없어 한방 약재 중 으뜸으로 친다.   예로부터 불로장생의 영약으로 알려진 인삼은 한약중에서도 최고의 약재로 꼽힌다. 한방의서인 ‘신농본초경’에 인삼은 오장  다시 말해 간장  심장  폐장  신장  비장의 양기를 돋우고 정신을 안정시킨다고 나와 있다. 또한 눈을 밝게 하고 지혜롭게 하며 오래 복용하면 몸이 가벼워지고 장수한다고 되어 있다. ,2753,7,39,2,1,30
6356,치즈에그롤,안녕하세요~ 그노마미에요! 브런치 요리로 너무 좋은 계란과 치즈의 조합~ 간단하면서도 속까지 든든한 레시피를 가져왔어요 ㅎㅎ,4050,13,72,2,2,15
6357,도루묵,얼마전에 소분해둔 도루묵을 꺼내들었죠.ㅋㅋㅋㅋ 도루묵 구이해먹었으니 이번엔 도루묵조림. 역시 도루묵은 조림인가봐요~~아이들도 봉남씨도 도루묵조림을 훨~씬 잘먹네요. 소분해둔 5마리 했는데 뭐~~게눈감추듯이....;;;;; ,37409,2,295,4,2,60
7715,무쌈말이,간단하면서도 이쁜 색감을 가진 건강한 메뉴를 고민하던 중에 무쌈말이를 하게 되었어요:),24797,4,604,2,1,10
6360,쭈꾸미불고기,지난번에 먹고 남겨둔 냉동실의 쭈꾸미 처리를 위해 만든 쭈꾸미 불고기 ! 야들야들한 돼지 앞다리살과 함께 매콤하게 볶아내 밥반찬으로도 술안주로도 손색없는 메뉴 :-) 앞다리살 대신 삼겹살을 이용해도 좋을 것 같고 쭈꾸미대신 오징어를 이용해도 좋다.,3747,7,90,4,1,30
6361,오리찜,보양식으로 먹는 훈제오리 연잎찜 입니다,1576,0,13,4,1,30
6362,돼지고기수육,묵은지와 먹어도 갓한 김장김치와 먹어도 맛있는 삼겹살보쌈요리,23821,5,75,3,2,120
6363,도루묵조림,고운 입자의 고춧가루와 마늘  양파를 넣고 자작하게 끓인 도루묵조림은 밥도둑이 따로없죠. 도루묵은 살이 연하고 담백해서 비린맛을 싫어하는 아이들도 참 잘먹어요. 단백질과 무기질이 풍부해 임산부나 성장하는 어린이에게도 참 좋은 도루묵이죠 특히 제철맞은 알을 가득 품은 산란기의 도루묵은 살이 많아 참 맛있어요. 알이 톡톡 터지는 식감을 잘 살린 도루묵 조림 RECIPE 시작해보아요~  ,37353,7,615,2,2,30
6364,만두탕수육,오랜만에 탕수육은 먹고싶고~ 탕수육 만들기는 귀찮고해서~ 집에서 쉽게 만들 수 있는 만두로 만두탕수육을 만들었어요~ 만두탕수육 소스만들기도 아주 간단하답니다^^ ,68311,28,2056,2,1,15
6365,두부양상추쌈,각종 야채와 돼지고기를 짜장소스에 볶은후 두부도 준비하여 양상추에 인삼까지 올려서 만든 색다른 쌈요리!!,1635,2,13,4,1,60
6366,인삼갈비찜,돼지갈비에 각종 야채에 곶감과 인삼까지 넣어 만든 고급스런 갈비찜요리!!!,1312,2,12,4,1,60
6367,오징어볶음,매콤 쫄깃함 하면 빠질 수 없는 메뉴 오징어볶음~ 반건조 오징어로 만들었더니 더 쫄깃하게 씹히는 식감이 좋더라구요. 깻잎 채 썰어서 함께 먹으니 향긋한 맛까지 좋았던 밥도둑 휘릭릭 간편하게 볶는 법 올려 봅니다.,2038,4,37,6,1,30
6368,소고기고추장구이,몸에 좋은 향긋한 수삼에 육즙이 가득한 소고기를 갖은 양념을 넣고 반죽해 유장하여 초벌 구이한 수삼에 붙여 다시 한 번 구워 내고 매콤 달콤한 고추장 소스를 발라 또 한번 구워낸 정성 가득한 음식입니다. 들어간 정성과 좋은 재료들의 시너지 효과로 한 입만 먹어도 힘이 불끈 불끈~!!ㅎㅎ 커다란 수삼이 통째로 나오면 왠지 더 대접 받는 기분이 들잖아요~^^ 손님상에 내가시면 폭풍 칭찬을 들을 수 있는 메뉴랍니다.,1563,2,16,2,2,30
6369,단호박찜,단호박 속에 인삼 한 뿌리 밤 대추등을 넣고 밥을 지어 단호박 영양밥을 만들었어요 건강에 좋은 식재료를 넣어서 만든 단호박 찜은 보는 것만으로도 건강해지는 기분이드네요~,5571,4,52,5,3,60
6370,고등어구이, 크리스마스를 앞두고 크리스마스 홈파티를 계획하고 계시는 분들을 위해 고급스러운 크리스마스 홈파티 음식으로 좋을 고등어 레시피를 준비해봤어요.  고소한 노르웨이 고등어 구이 위에 사워크림 소스와 양송이 버섯을 얹어 먹는 아스트리드 고등어인데요. 사워크림은 우리에게 조금은 생소하지만 북미와 유럽 지역에서는 흔히 즐겨먹는 크림의 일종이랍니다. 요거트처럼 조금은 시큼한 맛이 나는 것이 특징이에요.,2690,2,37,1,1,30
6371,두루치기,전 삼시세끼를 즐겨보는데요.  요즘엔 좀 흥미가 떨어져서 좀 시들해지긴 했는데 이번에 나온편은 제 스타일이기도 하고 해서 따라해봤어요.  제가 만드는 방식과 거의 흡사해서 맘에 쏙 들었어요.  전 제육볶음을 할때 얇은고기를 이용하는데 간도 잘배고 더 맛있더라구요.  에릭도 얇은 대패삼겹살을 자주 애용하는데 올리브티비를 즐겨봐서인지 제법 요리가 수준급이상이더라구요.  보다보니 어느새 음 오늘저녁은 저걸로 낙점!  그럼 만들어 볼께요. ,25414,36,549,4,2,30
6372,돼지등갈비찜,안녕하세요. 초이맘이에요^^  돼지 등갈비찜 아주 간단하고 맛있게 하는 방법을 소개할까 해요.  압력밥솥을 이용하여 초스피드로 만들어 먹었어요.  울 아이들 다 맛있다고 좋아했답니다. 그래서 소개 안 할 수가 없네요~~,11926,8,69,4,1,30
6373,치킨까스,안녕 하세요.~~나른한 오후를 맞이하고 있습니다. 벌써 오늘 커피 2잔 째 마시고 있습니다. 밥 보다 ~~커피를 더 많이 마셔 각성해야 하지만///그래도 커피는 활력소가 되어좋아요.ㅋㅋ . . 아이들 간식으로 자주 만들어 먹는 저희집 치킨요리 치킨까스인데요 저렴하게 1kg씩 구입해서 미리 손질하여 냉동실에 한 번에 먹을 분량을 쟁겨두면 편하고 좋더라구요. 요즘은 닭안심이 갈때마다 소진되어 닭가슴살로만 만들게 되네요. 학교 다녀오면 배 고플때나 식사로도 손색이 없는 치킨까스 특히/ 간식으로 자주 만들어 주게됩니다. 집에서 만들어 먹는 제일 좋은 점은 적은 양의 기름으로도 맛있게 만들 수 있어 좋은 것 같아요. 그럼/치킨까스 바삭하게 만들어 볼까요??,2856,4,58,3,1,30
6374,마른오징어튀김,마른오징어를 물에불려 튀긴 요리입니다. 맥주안주로 추천합니다. 밥숟가락 계량입니다.,12190,5,100,2,2,120
6375,잡채,제가 잡채를 일년에 다섯번 이상은 꼭 하는것 같아요. 잡채는 들어가는 재료가 많다 보니 손이 제법 가는 번거로은 음식이죠. 그래서 한번 할때 넉넉하게 해서 먹을때 데워 먹고 있어요. 먹다가 남으면 3분짜장 사다가 간단하게 잡채밥으로 또 한끼를 해결한다지요.,26887,13,82,6,1,30
6376,도루묵조림,도루묵 조림은 전 늘 간장으로만 만들었어요  근데 이번엔 소금으로 했어요 소금하니 맛이 깔끔하고 칼칼해 간장으로 한맛이랑  다르게 맛있네요  요즘 제철이라 도루묵이 알도 꽉차고  싱싱한게 맛있네요  제철맞은 도루묵~ 맛있게 조려드세요^^ ,5564,1,26,6,3,30
6377,묵은지김치찜,집밥 백선생 백종원의 레시피로  돼지고기 앞다리살(전지)를 이용한 밥도둑 묵은지김치찜을 만들어보세요^^,50682,19,765,4,1,90
6378,인삼폭립,BBQ 소스의 향과 맛으로만 즐겼던 폭립 BBQ에 인삼의 건강함을 더해 남녀노소 누구나 좋아하는 패밀리 파티 메뉴로 추천합니다. 연말  크리스마스 특별메뉴로 추천합니다.,3342,7,34,4,3,120
6379,꽃게찜,당진오일장 서서 저번주부터 내리 먹네요~^^고소.담백.달달하니..작지만 게찜이일품입니다.,33902,11,221,2,2,30
6380,전복버터구이,저칼로리 저지방 무기질풍부  비타민 B1  B12  칼슘  인등 미네랄풍부한 전복으로 만드는 손쉬운 전복버터구이 ,11617,7,39,2,2,60
6381,참치호박전,단백하면서도 참치의 감칠맛이 더해져서 호박전 싫어하는 아이들한테도 좋아하고요. 호박의 아삭아삭하면서도 부드러운 맛과 참치는 누구나가 좋아하는 맛이니까요. 간단하게 초스피드로다가 술안주로도 좋은 참치호박전과 참치전 해볼까요~~,10750,31,275,3,1,30
6382,마늘밤조림,수삼 한 뿌리에 영양이 풍부한 밤 마늘 대추를 이용해 조림을 만들었어요 영양이 풍부하고 달달 짭조름한 수삼 밤조림입니다,3833,3,87,3,3,30
6383,제육볶음,삼시세끼 차줌마의 제육볶음레시피를 따라해보았음  ,8129,33,260,2,1,15
6384,배추수육무침,남은 수육 한덩어리와 배추를 무쳐 후다닥 완성한 배추수육무침입니다:),4580,7,48,3,1,15
6385,반건조오징어볶음,반건조 오징어는 쓰임이 많아 좋은 식재료 이지요. 그냥 구워 먹어도 좋지만 요래 조래 밥반찬으로 활용이 많은 착한 식재료인건 맞아요.,14309,7,256,4,1,30
6386,오징어볶음,좀더 간편하면서도 빨리 만들 수 있으면서 불향이 나게 하는 오징어볶음!! 맛있게 매운 오징어볶음과 고소한 콩나물무침을 함께~,4556,6,50,2,1,30
6387,오리야채무쌈말이,다시 시작된 가시장미네 냉장고 파먹기 그 시작은 새콤달콤한 야채무쌈말이로 시작했어요. 평소대로 만들면서 이번에는 새롭게 시판 싸먹는 오리슬라이스까지 넣어줬어요.,85604,334,2600,4,1,90
6388,찜닭,초보도 맛있고 그럴듯한 일품요리에 도전! 안동찜닭만들기,1761,8,17,4,2,60
6389,소고기떡갈비,현대인은 항상 짜고 자극적인 음식을 접하고 있어서 가끔은 몸에 좋은 수삼을 이용한 저염식 소고기 떡갈비 추천합니다. 수삼의 향과 쌉싸름한 맛이 소금을 쓰지 않고도 소고기의 잡내와 싱거움까지 잡아 줄 수 있어 어른 아이 할 거 없이 훌륭한 요리입니다. ,2425,2,41,2,3,30
6390,잡채,잡채는 워낙에 손이 많이 가는 요리로 야채들 다듬어서 따로따로 볶아주고 당면은 불려서 끓는 물에 데쳐준 뒤 양념장 만들어 같이 버무려야 하는 과정들이 있는데요  스텐냄비(샐러드마스터 웍)에 모든 재료를 한 번에 넣어 조리하는 간단한 레시피를 소개합니다,145973,44,5336,4,2,30
6391,간장찜닭,지난 주말 마트에 들렀다가 생각지도 않게 닭한마리를 사왔답니다. 원래는 그냥 일반적인 닭볶음탕 매콤달콤하게 만들어볼 생각이었는데 아이도 먹여야겠고 지난번에 얻어다놓은 수삼도 몇 뿌리 남아있고해서... 급 간장찜닭으로 레시피를 변경했어요~^^ 수삼 2뿌리를 넣었는데 생각보다 쓴맛은 없고 전반적으로 수삼의 은은한 향이 베어서 닭고기의 잡냄새도 잡아주어 맛은 더욱 업그레이드된 영양가득 보양식으로 탄생되었답니다~ ,2553,1,27,4,3,60
6392,오징어초무침,이사때문에 요즘 냉장고 파먹기 중인데요 모처럼 마트갔더니 물가가 올라도 넘 오른 것 같아요 ㅜ  좋아라하는 오징어 델꼬와 초무침도 하고 국도 끓이고 합니다 ,2030,0,13,3,1,10
6393,콩나물불고기,아마 많은 분들이 제가 고기요리를 자주 해서 먹는것을 아실거예요~ 그래서 저희집에는 다양한 고기가 늘 구비되어 있답니다:D 남편이 고기를 좋아해서 다양한 방법으로 먹으려 하는데  어느날 갑자기 콩불이 먹고 싶더라구요. 그래서 집에서 초간단으로 콩나물과 대패삼겹살을 이용하여 콩나물 불고기를 만들어 보았어요! 정말 간단하면서도 맛있는 콩나물 불고기  초간단으로 만들어 볼까요?  ,3147,14,95,2,1,60
6394,월남쌈,인삼을 어떻게 하면 식상하지 않게 먹을 수 있을까? 생각하다가 제가 좋아하는 갖가지 채소를 넣어먹는 월남쌈에 인삼도 함께 넣어 먹으면 어떨까? 하다가 만들어보게 되었습니다^^,5983,4,21,2,1,15
6395,삼겹살수육,김장김치 담을때엔 수육을 먹지 않으면 섭섭하죠?  올해 두번째 김장을 하면서  초간단 스피드하게 구이용 삼겹살로 수육을 만들어 보았어요.  통삼겹살이 아니라 익었나 찔러보지 않아도 된다는...  갓 담은 김장김치 돌돌말아 삼겹살수육 한점..  같이 맛볼까요?,17505,9,258,4,1,60
6396,소갈비찜,양념장에 소갈비 넣어 하루 숙성 시켰다 다음날 만들어 먹었어요. 참고하시고~~ 맛있게 만들어 보세요.,504975,132,5212,6,1,120
6397,인삼장어구이,인삼을 선물 받은게 있어서 인삼넣은 삼게탕 요리 할까하다가요  그건 너무 많이 해먹은것 같아서 신랑이랑 저가 좋아하는 장어구이로 맛있는  양념장 만들어 요리 해 보았어요^^,2747,2,19,2,2,60
6398,인삼마늘치킨,인삼의 매운맛이 싫어 평소에 즐겨 먹지 않았는데 그 부분을 보완해 먹을 방법이 없을까 고민하던중 마늘의 알싸한 맛을 제거한 마늘치킨이 생각났고 인삼을 이용한 인삼 마늘치킨을 만들어 봤습니다.,746,0,7,2,2,30
6399,닭무침,닭곰탕을 만들면서 닭고기살을 발래 주었지요. 그리고 곰탕국물에 넣기 전에 조금 덜어서 매콤한 닭무침을 만들어 주었습니다. 닭무침을 양념장으로 사용하셔도 좋아요.,14560,7,110,2,1,30
6400,매운돼지갈비찜,추운 날씨에 화끈하고 매운 음식 먹으면 좀 따뜻해진 것 같죠~ ? 지난번처럼 입안이 얼얼할 정도는 아니지만 맛있게 매운 돼지갈비찜을 만들어봤답니다 ? 요즘엔 다들 바빠서 같이 먹지는 못하고 각각 먹고 나서 가족 단톡방에 맛있다고 남겨준 거 있죠 ㅋㅋ ? 겨울철 보양음식으로도 좋은 돼지갈비찜 매운맛으로 기분 좋게 하루를 시작해 보네요,143050,59,2413,6,1,60
6401,닭다리오븐구이,번거롭고 시간오래 걸리는 삼계탕대신인삼을 넣고 끓인 대추생강마늘소스를 발라 오븐에 굽고 토핑으로 인삼을 뿌려구워봤어요~~~ 이름하여 [삼삼하~닭]되겠습니다. 하하하..너무 멋진 이름이죠? 저는 삼계탕을 별로 안좋아해서요~이렇게 먹으니 별미더라고요 삼계탕을 안좋아하는 아이들도 잘먹을수있겠죠?  ,3955,4,28,2,4,60
6402,인삼강회,수삼과 파프리카 오징어를 넣어 쪽파로 돌돌 말아 만 인삼강회인데  연말 크리스마스나 집들이때 손님초대 요리로 넘 좋답니다 새콤달콤한 초고추장에 찍어 먹으면 은은한 인삼향에 반하실거에요~ 인삼에 들어 있는 사포닌 성분이 면역력강화에도 좋다고 하니  감기예방도 하고 체력보충도 하면 좋을거 같네요^^ 손은 좀 가지만 겨울 보양식으로 추천 드려요~,6622,11,57,4,3,60
